item_idx,item_rating_count,item_mean_rating,item_bias
37888,10,4.0,-0.29345703
37889,7,3.7142856,-0.5791714
37890,34,4.3235292,0.030072212
37891,31,4.16129,-0.13216686
37892,16,4.0625,-0.23095703
37893,7,4.714286,0.42082882
37894,92,4.402174,0.108716965
37895,3,5.0,0.70654297
37896,11,4.3636365,0.07017946
37897,6,4.8333335,0.53987646
37898,7,4.714286,0.42082882
37899,4,5.0,0.70654297
37900,8,4.125,-0.16845703
37901,5,4.0,-0.29345703
37902,128,4.3125,0.019042969
37903,356,4.544944,0.25148678
37904,9,3.6666667,-0.6267903
37905,5,3.6,-0.6934571
37906,8,4.125,-0.16845703
37907,23,3.5652175,-0.72823954
37908,56,3.517857,-0.77559996
37909,12,3.6666667,-0.6267903
37910,6,3.8333333,-0.46012378
37911,17,4.5882354,0.29477835
37912,34,3.764706,-0.52875113
37913,6,5.0,0.70654297
37914,9,4.6666665,0.37320948
37915,37,4.2702703,-0.023186684
37916,56,4.107143,-0.1863141
37917,102,4.147059,-0.14639807
37918,58,4.137931,-0.15552616
37919,52,4.0384617,-0.25499535
37920,5,4.4,0.106543064
37921,39,4.4102564,0.116799355
37922,3,3.6666667,-0.6267903
37923,5,1.6,-2.6934571
37924,6,3.1666667,-1.1267903
37925,4,5.0,0.70654297
37926,4,4.75,0.45654297
37927,9,4.6666665,0.37320948
37928,8,4.75,0.45654297
37929,6,3.6666667,-0.6267903
37930,4,4.5,0.20654297
37931,6,4.6666665,0.37320948
37932,4,5.0,0.70654297
37933,17,4.1764708,-0.116986275
37934,27,3.7407408,-0.55271626
37935,9,4.4444447,0.15098763
37936,6,5.0,0.70654297
37937,35,4.285714,-0.007742882
37938,6,3.3333333,-0.9601238
37939,2,3.5,-0.79345703
37940,7,3.0,-1.293457
37941,12,4.25,-0.04345703
37942,11,4.5454545,0.25199747
37943,24,4.5416665,0.24820948
37945,5,4.2,-0.09345722
37946,6,3.6666667,-0.6267903
37947,9,3.2222223,-1.0712347
37948,8,4.5,0.20654297
37949,7,5.0,0.70654297
37950,7,4.428571,0.1351142
37951,8,4.0,-0.29345703
37952,4,3.75,-0.54345703
37953,161,4.1552796,-0.1381774
37954,7,4.428571,0.1351142
37955,34,4.2352943,-0.05816269
37956,40,3.825,-0.46845698
37957,6,3.1666667,-1.1267903
37958,4,4.5,0.20654297
37959,17,4.529412,0.23595476
37960,16,4.875,0.58154297
37961,4,5.0,0.70654297
37962,36,4.7222223,0.4287653
37963,15,4.4,0.106543064
37964,37,4.4054055,0.11194849
37965,7,4.0,-0.29345703
37966,5,2.2,-2.093457
37967,4,3.5,-0.79345703
37968,9,3.3333333,-0.9601238
37969,5,4.8,0.50654316
37970,207,4.5458937,0.25243664
37971,32,4.46875,0.17529297
37972,53,3.6037736,-0.68968344
37973,31,4.064516,-0.22894096
37974,62,4.225806,-0.067650795
37975,19,4.4736843,0.18022728
37976,58,4.206897,-0.08656025
37977,4,3.25,-1.043457
37978,6,4.1666665,-0.12679052
37979,46,4.130435,-0.16302204
37980,6,3.8333333,-0.46012378
37981,6,4.6666665,0.37320948
37982,68,4.117647,-0.17580986
37983,51,4.6666665,0.37320948
37984,14,3.7142856,-0.5791714
37985,68,3.9705882,-0.32286882
37986,6,4.8333335,0.53987646
37987,7,4.0,-0.29345703
37988,6,4.0,-0.29345703
37989,7,4.285714,-0.007742882
37990,31,4.774194,0.48073673
37991,2,5.0,0.70654297
37992,10,4.4,0.106543064
37993,6,4.0,-0.29345703
37994,6,4.5,0.20654297
37995,4,4.25,-0.04345703
37996,5,4.8,0.50654316
37997,3,4.3333335,0.03987646
37998,5,5.0,0.70654297
37999,5,3.0,-1.293457
38000,13,4.1538463,-0.13961077
38001,3,4.6666665,0.37320948
38002,15,3.8,-0.49345708
38003,4,4.75,0.45654297
38004,5,3.6,-0.6934571
38005,6,3.3333333,-0.9601238
38006,30,4.4333334,0.13987637
38007,130,4.6769233,0.38346624
38008,9,4.5555553,0.2620983
38009,4,3.75,-0.54345703
38010,12,3.75,-0.54345703
38011,11,4.3636365,0.07017946
38012,5,1.8,-2.493457
38013,3,4.3333335,0.03987646
38014,6,4.0,-0.29345703
38015,4,3.25,-1.043457
38016,6,4.1666665,-0.12679052
38017,13,3.3076923,-0.98576474
38018,23,3.2608695,-1.0325875
38019,3,4.6666665,0.37320948
38020,5,4.0,-0.29345703
38021,26,4.3846154,0.09115839
38022,3,2.0,-2.293457
38023,13,4.3846154,0.09115839
38024,7,4.714286,0.42082882
38025,14,3.7142856,-0.5791714
38026,10,3.8,-0.49345708
38027,9,4.7777777,0.48432064
38028,8,4.25,-0.04345703
38029,5,4.2,-0.09345722
38030,33,4.909091,0.61563396
38031,8,4.625,0.33154297
38032,16,3.0,-1.293457
38033,3,2.0,-2.293457
38034,17,3.7058823,-0.5875747
38035,8,4.625,0.33154297
38036,7,4.0,-0.29345703
38037,8,3.375,-0.91845703
38038,5,4.6,0.30654287
38039,3,5.0,0.70654297
38040,6,4.3333335,0.03987646
38041,230,3.7434783,-0.54997873
38042,6,3.5,-0.79345703
38043,20,4.3,0.0065431595
38044,2,5.0,0.70654297
38045,21,3.857143,-0.4363141
38046,62,2.7096775,-1.5837796
38047,68,3.985294,-0.30816293
38048,44,4.2727275,-0.020729542
38049,63,3.7142856,-0.5791714
38050,52,4.673077,0.37962008
38051,102,4.529412,0.23595476
38052,116,4.5172415,0.22378445
38053,11,4.3636365,0.07017946
38054,11,4.5454545,0.25199747
38055,17,3.6470587,-0.6463983
38056,32,3.875,-0.41845703
38057,43,4.4883723,0.1949153
38058,18,4.111111,-0.18234587
38059,4,4.5,0.20654297
38060,28,3.2857144,-1.0077426
38061,4,4.5,0.20654297
38062,7,4.714286,0.42082882
38063,20,4.4,0.106543064
38064,10,3.6,-0.6934571
38065,88,4.090909,-0.20254803
38066,32,3.875,-0.41845703
38067,6,3.8333333,-0.46012378
38068,4,3.5,-0.79345703
38069,7,4.285714,-0.007742882
38070,16,4.1875,-0.10595703
38071,19,4.3157897,0.022332668
38072,7,4.571429,0.27797174
38073,25,3.8,-0.49345708
38074,14,4.5,0.20654297
38075,7,4.0,-0.29345703
38076,11,3.1818182,-1.1116388
38077,10,3.1,-1.1934571
38078,10,3.7,-0.593457
38079,4,4.25,-0.04345703
38080,26,4.423077,0.12962008
38081,11,4.181818,-0.11163902
38082,25,4.52,0.22654295
38083,24,4.5833335,0.28987646
38084,8,4.875,0.58154297
38085,6,4.6666665,0.37320948
38086,23,4.3913045,0.09784746
38087,7,4.714286,0.42082882
38088,8,4.25,-0.04345703
38089,10,3.6,-0.6934571
38090,13,4.6153846,0.32192755
38091,42,4.071429,-0.22202826
38092,10,4.1,-0.19345713
38093,4,4.75,0.45654297
38094,23,4.4347825,0.14132547
38095,22,4.0,-0.29345703
38096,19,4.368421,0.07496405
38097,5,4.0,-0.29345703
38098,4,5.0,0.70654297
38099,11,4.7272725,0.43381548
38100,9,3.6666667,-0.6267903
38101,10,2.4,-1.8934569
38102,7,4.428571,0.1351142
38103,120,4.2083335,-0.08512354
38104,5,4.8,0.50654316
38105,9,4.0,-0.29345703
38106,6,4.6666665,0.37320948
38107,66,4.1666665,-0.12679052
38108,50,4.14,-0.15345716
38109,5,4.4,0.106543064
38110,3,4.3333335,0.03987646
38111,17,4.352941,0.059484005
38112,70,3.557143,-0.73631406
38113,6,2.1666667,-2.1267903
38114,4,2.75,-1.543457
38115,21,4.714286,0.42082882
38116,52,4.1153846,-0.17807245
38117,41,4.804878,0.5114212
38118,183,4.551913,0.25845575
38119,11,4.3636365,0.07017946
38120,7,4.0,-0.29345703
38121,5,3.8,-0.49345708
38122,4,3.75,-0.54345703
38123,7,3.857143,-0.4363141
38124,5,4.2,-0.09345722
38125,21,3.952381,-0.34107614
38126,10,4.4,0.106543064
38127,3,3.6666667,-0.6267903
38128,3,4.6666665,0.37320948
38129,54,4.5740743,0.28061724
38130,90,4.3,0.0065431595
38131,5,3.6,-0.6934571
38132,16,4.75,0.45654297
38133,10,4.0,-0.29345703
38134,20,4.65,0.35654306
38135,5,4.8,0.50654316
38136,7,5.0,0.70654297
38137,9,4.4444447,0.15098763
38138,6,4.8333335,0.53987646
38139,12,4.1666665,-0.12679052
38140,11,3.4545455,-0.83891153
38141,30,4.866667,0.57320976
38142,7,5.0,0.70654297
38143,22,4.2272725,-0.06618452
38144,11,2.2727273,-2.0207298
38145,11,3.909091,-0.38436604
38146,9,3.7777777,-0.51567936
38147,20,4.2,-0.09345722
38148,22,4.181818,-0.11163902
38149,6,4.1666665,-0.12679052
38150,3,4.6666665,0.37320948
38151,4,4.25,-0.04345703
38152,21,4.6666665,0.37320948
38153,426,4.286385,-0.007071972
38154,6,4.5,0.20654297
38155,3,4.6666665,0.37320948
38156,11,3.6363637,-0.6570933
38157,8,4.25,-0.04345703
38158,6,4.6666665,0.37320948
38159,6,4.1666665,-0.12679052
38160,31,4.580645,0.28718805
38161,11,4.909091,0.61563396
38162,6,4.0,-0.29345703
38163,3,5.0,0.70654297
38164,46,4.673913,0.38045597
38165,16,4.3125,0.019042969
38166,9,2.7777777,-1.5156794
38167,3,5.0,0.70654297
38168,9,4.0,-0.29345703
38169,25,4.56,0.2665429
38170,5,2.4,-1.8934569
38171,6,3.0,-1.293457
38172,5,4.8,0.50654316
38173,64,4.421875,0.12841797
38174,4,2.75,-1.543457
38175,19,4.4736843,0.18022728
38176,20,4.3,0.0065431595
38177,18,4.0555553,-0.23790169
38178,12,4.0,-0.29345703
38179,5,4.8,0.50654316
38180,192,4.3177085,0.024251461
38181,13,4.230769,-0.062687874
38182,14,4.857143,0.5636859
38183,6,4.8333335,0.53987646
38184,8,4.125,-0.16845703
38185,22,3.7272727,-0.5661843
38186,35,4.285714,-0.007742882
38187,5,4.8,0.50654316
38188,5,3.4,-0.89345694
38189,4,5.0,0.70654297
38190,9,4.2222223,-0.0712347
38191,19,4.1578946,-0.13556242
38192,6,3.0,-1.293457
38193,18,3.6666667,-0.6267903
38194,27,3.851852,-0.4416051
38195,8,4.875,0.58154297
38196,4,5.0,0.70654297
38197,5,4.6,0.30654287
38198,5,3.6,-0.6934571
38199,10,4.4,0.106543064
38200,4,3.25,-1.043457
38201,35,4.114286,-0.17917109
38202,12,3.5833333,-0.7101238
38203,10,4.6,0.30654287
38204,5,3.8,-0.49345708
38205,4,5.0,0.70654297
38206,22,3.909091,-0.38436604
38207,30,3.9,-0.39345694
38208,4,3.0,-1.293457
38209,6,4.5,0.20654297
38210,9,4.6666665,0.37320948
38211,16,4.6875,0.39404297
38212,6,4.3333335,0.03987646
38213,31,3.8064516,-0.48700547
38214,8,4.375,0.08154297
38215,9,4.2222223,-0.0712347
38216,20,4.0,-0.29345703
38217,11,4.090909,-0.20254803
38218,14,4.285714,-0.007742882
38219,37,3.7567568,-0.53670025
38220,4,4.0,-0.29345703
38221,15,4.133333,-0.16012383
38222,5,3.4,-0.89345694
38223,8,4.625,0.33154297
38224,46,4.2826085,-0.010848522
38225,4,4.5,0.20654297
38226,40,4.4,0.106543064
38227,13,3.0,-1.293457
38228,56,4.232143,-0.061314106
38229,129,4.1860466,-0.10741043
38230,124,4.403226,0.10976887
38231,8,4.5,0.20654297
38232,41,4.365854,0.072396755
38233,3,3.0,-1.293457
38234,4,4.25,-0.04345703
38235,10,3.6,-0.6934571
38236,7,4.285714,-0.007742882
38237,6,5.0,0.70654297
38238,11,4.5454545,0.25199747
38239,7,3.7142856,-0.5791714
38240,4,2.75,-1.543457
38241,20,3.3,-0.9934571
38242,3,4.6666665,0.37320948
38243,118,4.1694913,-0.12396574
38244,13,3.9230769,-0.37038016
38245,8,4.0,-0.29345703
38246,143,4.7272725,0.43381548
38247,5,3.6,-0.6934571
38248,4,4.25,-0.04345703
38249,9,4.7777777,0.48432064
38250,17,4.2941175,0.00066041946
38251,14,3.5,-0.79345703
38252,27,4.3333335,0.03987646
38253,3,2.3333333,-1.9601238
38254,5,4.4,0.106543064
38255,5,4.0,-0.29345703
38256,8,3.625,-0.66845703
38257,18,2.6111112,-1.6823459
38258,9,4.2222223,-0.0712347
38259,13,4.5384617,0.24500465
38260,13,4.230769,-0.062687874
38261,11,4.0,-0.29345703
38262,9,3.5555556,-0.73790145
38263,31,3.967742,-0.32571507
38264,5,4.2,-0.09345722
38265,10,3.7,-0.593457
38266,5,4.0,-0.29345703
38267,31,3.580645,-0.71281195
38268,8,4.0,-0.29345703
38269,4,4.25,-0.04345703
38270,6,2.8333333,-1.4601238
38271,7,4.857143,0.5636859
38272,5,2.6,-1.6934571
38273,14,4.642857,0.34940004
38274,6,4.3333335,0.03987646
38275,81,4.5185184,0.22506142
38276,68,4.6911764,0.39771938
38277,7,4.714286,0.42082882
38278,21,4.7619047,0.4684477
38279,7,4.714286,0.42082882
38280,87,4.45977,0.16631317
38281,14,4.214286,-0.07917118
38282,33,4.121212,-0.17224503
38283,9,4.5555553,0.2620983
38284,11,4.0,-0.29345703
38285,3,5.0,0.70654297
38286,21,4.0,-0.29345703
38287,7,4.857143,0.5636859
38288,48,4.25,-0.04345703
38289,20,3.4,-0.89345694
38290,4,5.0,0.70654297
38291,9,4.7777777,0.48432064
38292,6,5.0,0.70654297
38293,28,4.642857,0.34940004
38294,9,4.888889,0.5954318
38295,10,2.2,-2.093457
38296,35,4.4,0.106543064
38297,196,4.6530614,0.35960436
38298,9,4.0,-0.29345703
38299,5,3.8,-0.49345708
38300,5,3.2,-1.093457
38301,10,3.9,-0.39345694
38302,9,4.888889,0.5954318
38303,3,3.3333333,-0.9601238
38304,5,1.8,-2.493457
38305,6,4.8333335,0.53987646
38306,23,4.0869565,-0.20650053
38307,6,2.8333333,-1.4601238
38308,16,4.625,0.33154297
38309,18,4.0555553,-0.23790169
38310,40,3.825,-0.46845698
38311,9,3.5555556,-0.73790145
38312,22,3.3181818,-0.9752753
38313,20,4.4,0.106543064
38314,14,4.285714,-0.007742882
38315,12,4.0833335,-0.21012354
38316,6,4.0,-0.29345703
38317,148,4.3783784,0.08492136
38318,116,4.224138,-0.06931925
38319,20,4.0,-0.29345703
38320,12,4.0833335,-0.21012354
38321,15,3.7333333,-0.5601237
38322,11,2.909091,-1.384366
38323,7,4.428571,0.1351142
38324,33,4.121212,-0.17224503
38325,9,4.4444447,0.15098763
38326,6,4.6666665,0.37320948
38327,15,4.0666666,-0.22679043
38328,6,5.0,0.70654297
38329,4,2.0,-2.293457
38330,4,2.0,-2.293457
38331,18,4.7777777,0.48432064
38332,7,4.571429,0.27797174
38333,12,3.8333333,-0.46012378
38334,2,3.5,-0.79345703
38335,47,4.255319,-0.038137913
38336,76,4.5789475,0.2854905
38337,17,4.8235292,0.5300722
38338,13,4.6923075,0.39885044
38339,11,4.7272725,0.43381548
38340,6,4.6666665,0.37320948
38341,7,4.428571,0.1351142
38342,4,3.5,-0.79345703
38343,5,3.0,-1.293457
38344,129,4.0930233,-0.20043373
38345,11,4.818182,0.52472496
38346,5,5.0,0.70654297
38347,5,4.4,0.106543064
38348,8,4.875,0.58154297
38349,30,4.233333,-0.06012392
38350,8,5.0,0.70654297
38351,5,5.0,0.70654297
38352,6,3.8333333,-0.46012378
38353,45,3.8666666,-0.42679048
38354,16,3.75,-0.54345703
38355,62,4.16129,-0.13216686
38356,17,4.352941,0.059484005
38357,4,4.25,-0.04345703
38358,9,4.888889,0.5954318
38359,57,4.4385967,0.1451397
38360,8,4.0,-0.29345703
38361,21,4.428571,0.1351142
38362,10,3.6,-0.6934571
38363,13,4.8461537,0.5526967
38364,8,4.375,0.08154297
38365,7,3.857143,-0.4363141
38366,3,4.6666665,0.37320948
38367,5,4.8,0.50654316
38368,4,5.0,0.70654297
38369,17,4.4117646,0.11830759
38370,6,4.3333335,0.03987646
38371,28,3.75,-0.54345703
38372,5,4.6,0.30654287
38373,100,4.64,0.34654284
38374,95,4.6526318,0.35917473
38375,149,4.5302014,0.2367444
38376,11,3.7272727,-0.5661843
38377,3,3.6666667,-0.6267903
38378,25,2.72,-1.573457
38379,55,3.4,-0.89345694
38380,22,3.6363637,-0.6570933
38381,12,4.0833335,-0.21012354
38382,40,3.325,-0.968457
38383,28,4.0,-0.29345703
38384,4,3.75,-0.54345703
38385,6,2.6666667,-1.6267903
38386,20,4.3,0.0065431595
38387,38,3.3421052,-0.9513519
38388,14,4.142857,-0.15059996
38389,4,4.0,-0.29345703
38390,46,3.6304348,-0.6630223
38391,131,2.9694657,-1.3239913
38392,8,4.0,-0.29345703
38393,17,4.2941175,0.00066041946
38394,862,4.2807426,-0.012714386
38395,9,4.3333335,0.03987646
38396,11,4.0,-0.29345703
38397,268,4.4402986,0.14684153
38398,39,4.4358974,0.14244032
38399,21,4.095238,-0.19821882
38400,3,5.0,0.70654297
38401,12,4.75,0.45654297
38402,6,4.6666665,0.37320948
38403,12,4.5,0.20654297
38404,8,4.75,0.45654297
38405,8,3.875,-0.41845703
38406,9,4.3333335,0.03987646
38407,9,4.3333335,0.03987646
38408,77,4.623377,0.32991982
38409,4,4.25,-0.04345703
38410,6,4.1666665,-0.12679052
38411,23,3.4347825,-0.8586745
38412,3,4.0,-0.29345703
38413,11,3.5454545,-0.7480025
38414,32,4.28125,-0.012207031
38415,14,4.571429,0.27797174
38416,5,4.6,0.30654287
38417,10,4.4,0.106543064
38418,8,4.375,0.08154297
38419,177,3.4689267,-0.82453036
38420,7,3.857143,-0.4363141
38421,7,3.7142856,-0.5791714
38422,72,4.5972223,0.3037653
38423,15,3.7333333,-0.5601237
38424,10,4.7,0.40654278
38425,6,2.8333333,-1.4601238
38426,12,4.9166665,0.6232095
38427,10,3.9,-0.39345694
38428,12,4.5,0.20654297
38429,9,4.7777777,0.48432064
38430,4,3.0,-1.293457
38431,14,4.0,-0.29345703
38432,7,3.857143,-0.4363141
38433,257,3.914397,-0.37906003
38434,4,5.0,0.70654297
38435,11,4.6363635,0.34290648
38436,6,4.6666665,0.37320948
38437,5,5.0,0.70654297
38438,24,3.7916667,-0.5017903
38439,86,3.360465,-0.932992
38440,20,4.7,0.40654278
38441,14,4.642857,0.34940004
38442,6,4.5,0.20654297
38443,13,4.6153846,0.32192755
38444,7,4.142857,-0.15059996
38445,5,4.4,0.106543064
38446,32,4.40625,0.11279297
38447,28,4.642857,0.34940004
38448,2,5.0,0.70654297
38449,6,5.0,0.70654297
38450,5,3.4,-0.89345694
38451,23,4.0434785,-0.24997854
38452,18,3.7222223,-0.5712347
38453,6,4.6666665,0.37320948
38454,26,4.3461537,0.052696705
38455,9,4.4444447,0.15098763
38456,7,3.857143,-0.4363141
38457,5,4.2,-0.09345722
38458,5,4.8,0.50654316
38459,37,4.675676,0.38221884
38460,6,4.6666665,0.37320948
38461,7,1.8571428,-2.436314
38462,4,5.0,0.70654297
38463,85,4.682353,0.388896
38464,5,4.8,0.50654316
38465,5,5.0,0.70654297
38466,72,3.4444444,-0.8490126
38467,6,4.0,-0.29345703
38468,3,3.6666667,-0.6267903
38469,55,4.3454547,0.05199766
38470,4,5.0,0.70654297
38471,18,4.4444447,0.15098763
38472,6,2.6666667,-1.6267903
38473,16,4.5,0.20654297
38474,15,3.8,-0.49345708
38475,8,3.875,-0.41845703
38476,23,3.6956522,-0.5978048
38477,22,4.3636365,0.07017946
38478,3,4.6666665,0.37320948
38479,13,4.230769,-0.062687874
38480,37,4.4054055,0.11194849
38481,211,4.018957,-0.2744999
38482,31,4.516129,0.22267199
38483,4,4.0,-0.29345703
38484,3,4.0,-0.29345703
38485,14,4.0,-0.29345703
38486,85,4.364706,0.07124901
38487,19,3.7894738,-0.50398326
38488,9,3.5555556,-0.73790145
38489,11,4.909091,0.61563396
38490,10,4.0,-0.29345703
38491,9,3.8888888,-0.4045682
38492,9,3.4444444,-0.8490126
38493,9,4.7777777,0.48432064
38494,19,3.7368422,-0.5566149
38495,7,4.142857,-0.15059996
38496,24,3.9583333,-0.33512378
38497,120,3.45,-0.843457
38498,4,4.5,0.20654297
38499,29,4.5172415,0.22378445
38500,5,4.4,0.106543064
38501,6,3.5,-0.79345703
38502,16,3.75,-0.54345703
38503,37,4.5135136,0.22005653
38504,9,3.6666667,-0.6267903
38505,26,4.3846154,0.09115839
38506,12,3.75,-0.54345703
38507,26,4.730769,0.43731213
38508,81,4.54321,0.249753
38509,6,4.0,-0.29345703
38510,107,4.317757,0.024300098
38511,5,3.2,-1.093457
38512,10,3.9,-0.39345694
38513,6,3.6666667,-0.6267903
38514,21,3.2380953,-1.0553617
38515,6,4.6666665,0.37320948
38516,6,4.1666665,-0.12679052
38517,30,4.4,0.106543064
38518,4,4.75,0.45654297
38519,10,3.2,-1.093457
38520,7,4.285714,-0.007742882
38521,5,4.0,-0.29345703
38522,17,4.1764708,-0.116986275
38523,13,3.9230769,-0.37038016
38524,8,5.0,0.70654297
38525,5,4.8,0.50654316
38526,15,4.8,0.50654316
38527,18,4.4444447,0.15098763
38528,10,3.7,-0.593457
38529,15,4.6,0.30654287
38530,8,4.0,-0.29345703
38531,40,3.275,-1.0184569
38532,12,3.9166667,-0.3767903
38533,13,3.8461537,-0.4473033
38534,14,2.857143,-1.4363141
38535,5,3.6,-0.6934571
38536,12,2.8333333,-1.4601238
38537,5,5.0,0.70654297
38538,33,4.5454545,0.25199747
38539,13,4.769231,0.4757738
38540,7,4.0,-0.29345703
38541,7,4.285714,-0.007742882
38542,43,4.0930233,-0.20043373
38543,28,4.142857,-0.15059996
38544,19,4.8421054,0.54864836
38545,47,4.638298,0.344841
38546,12,4.5,0.20654297
38547,5,4.4,0.106543064
38548,3,3.6666667,-0.6267903
38549,24,4.375,0.08154297
38550,4,4.75,0.45654297
38551,85,4.8,0.50654316
38552,35,4.6571426,0.3636856
38553,36,4.75,0.45654297
38554,8,4.0,-0.29345703
38555,16,4.1875,-0.10595703
38556,6,5.0,0.70654297
38557,9,5.0,0.70654297
38558,13,4.3846154,0.09115839
38559,8,4.0,-0.29345703
38560,9,4.6666665,0.37320948
38561,12,3.4166667,-0.8767903
38562,56,4.803571,0.5101142
38563,158,4.85443,0.56097317
38564,6,4.3333335,0.03987646
38565,15,4.3333335,0.03987646
38566,57,4.3157897,0.022332668
38567,12,4.4166665,0.12320948
38568,15,4.733333,0.43987608
38569,39,4.4358974,0.14244032
38570,8,4.625,0.33154297
38571,124,4.5,0.20654297
38572,88,4.6136365,0.32017946
38573,9,4.0,-0.29345703
38574,3,3.6666667,-0.6267903
38575,11,3.8181818,-0.47527528
38576,19,3.7894738,-0.50398326
38577,43,3.7441862,-0.54927087
38578,18,1.9444444,-2.3490126
38579,7,2.4285715,-1.8648856
38580,14,3.9285715,-0.36488557
38581,13,4.076923,-0.21653414
38582,15,3.8666666,-0.42679048
38583,9,4.4444447,0.15098763
38584,17,4.4117646,0.11830759
38585,15,4.266667,-0.026790142
38586,24,3.75,-0.54345703
38587,17,3.5294118,-0.76404524
38588,50,4.36,0.0665431
38589,4,3.5,-0.79345703
38590,57,3.491228,-0.8022289
38591,23,4.0434785,-0.24997854
38592,122,4.2213116,-0.07214546
38593,45,4.422222,0.1287651
38594,79,3.4303796,-0.8630774
38595,7,4.0,-0.29345703
38596,7,4.285714,-0.007742882
38597,6,4.6666665,0.37320948
38598,4,4.75,0.45654297
38599,79,4.443038,0.14958096
38600,8,4.0,-0.29345703
38601,11,4.3636365,0.07017946
38602,20,4.8,0.50654316
38603,10,4.6,0.30654287
38604,42,4.404762,0.11130476
38605,64,4.734375,0.44091797
38606,41,4.5609756,0.26751852
38607,17,3.8235295,-0.46992755
38608,5,4.6,0.30654287
38609,7,4.285714,-0.007742882
38610,7,4.285714,-0.007742882
38611,5,3.6,-0.6934571
38612,42,4.1904764,-0.10298061
38613,13,4.6153846,0.32192755
38614,4,4.75,0.45654297
38615,4,5.0,0.70654297
38616,6,4.0,-0.29345703
38617,31,4.2580647,-0.035392284
38618,4,3.75,-0.54345703
38619,21,4.6666665,0.37320948
38620,64,4.4375,0.14404297
38621,23,4.6086955,0.31523848
38622,56,4.607143,0.3136859
38623,7,2.2857144,-2.0077426
38624,64,4.671875,0.37841797
38625,22,4.181818,-0.11163902
38626,12,4.25,-0.04345703
38627,3,5.0,0.70654297
38628,8,4.875,0.58154297
38629,16,4.25,-0.04345703
38630,15,4.4666667,0.17320967
38631,19,4.2105265,-0.082930565
38632,14,4.142857,-0.15059996
38633,5,4.4,0.106543064
38634,15,4.266667,-0.026790142
38635,9,4.6666665,0.37320948
38636,58,4.6896553,0.39619827
38637,14,4.357143,0.063685894
38638,31,4.645161,0.35170412
38639,136,4.5808825,0.28742552
38640,6,4.6666665,0.37320948
38641,5,4.6,0.30654287
38642,17,4.7058825,0.41242552
38643,6,4.3333335,0.03987646
38644,5,4.4,0.106543064
38645,4,5.0,0.70654297
38646,27,4.5185184,0.22506142
38647,33,4.909091,0.61563396
38648,5,4.8,0.50654316
38649,26,4.6153846,0.32192755
38650,17,4.529412,0.23595476
38651,6,4.5,0.20654297
38652,3,4.3333335,0.03987646
38653,5,3.6,-0.6934571
38654,11,3.8181818,-0.47527528
38655,23,3.347826,-0.945631
38656,22,4.1363635,-0.15709352
38657,12,4.5,0.20654297
38658,15,3.9333334,-0.36012363
38659,6,4.1666665,-0.12679052
38660,26,4.8846154,0.5911584
38661,9,5.0,0.70654297
38662,9,3.8888888,-0.4045682
38663,3,4.6666665,0.37320948
38664,357,4.691877,0.39841986
38665,18,3.8888888,-0.4045682
38666,27,2.7037036,-1.5897534
38667,10,3.5,-0.79345703
38668,263,3.9125476,-0.38090944
38669,85,3.317647,-0.97581005
38670,11,4.4545455,0.16108847
38671,132,3.6818182,-0.6116388
38672,49,4.6530614,0.35960436
38673,69,4.57971,0.28625298
38674,39,4.6153846,0.32192755
38675,76,4.644737,0.35127974
38676,45,3.3555555,-0.9379015
38677,5,3.4,-0.89345694
38678,3,5.0,0.70654297
38679,8,3.0,-1.293457
38680,7,3.7142856,-0.5791714
38681,6,3.0,-1.293457
38682,11,4.818182,0.52472496
38683,27,4.3703704,0.07691336
38684,23,4.652174,0.35871696
38685,4,4.0,-0.29345703
38686,14,3.9285715,-0.36488557
38687,14,4.571429,0.27797174
38688,47,4.2978725,0.004415512
38689,7,3.7142856,-0.5791714
38690,10,3.4,-0.89345694
38691,3,2.6666667,-1.6267903
38692,83,3.8554218,-0.43803525
38693,7,2.2857144,-2.0077426
38694,7,4.857143,0.5636859
38695,13,3.6923077,-0.6011493
38696,21,4.285714,-0.007742882
38697,6,4.3333335,0.03987646
38698,195,3.8205128,-0.47294426
38699,7,3.7142856,-0.5791714
38700,288,4.3645835,0.07112646
38701,10,4.2,-0.09345722
38702,13,2.3846154,-1.9088416
38703,2,4.0,-0.29345703
38704,5,5.0,0.70654297
38705,9,4.5555553,0.2620983
38706,7,4.428571,0.1351142
38707,10,3.9,-0.39345694
38708,9,3.5555556,-0.73790145
38709,7,4.428571,0.1351142
38710,5,4.2,-0.09345722
38711,6,3.8333333,-0.46012378
38712,8,4.375,0.08154297
38713,5,3.2,-1.093457
38714,10,3.8,-0.49345708
38715,9,4.888889,0.5954318
38716,3,3.6666667,-0.6267903
38717,8,4.375,0.08154297
38718,13,4.6153846,0.32192755
38719,4,4.0,-0.29345703
38720,6,4.8333335,0.53987646
38721,13,3.6923077,-0.6011493
38722,15,4.6,0.30654287
38723,7,3.857143,-0.4363141
38724,9,3.1111112,-1.1823459
38725,8,3.375,-0.91845703
38726,5,4.2,-0.09345722
38727,7,4.428571,0.1351142
38728,4,4.25,-0.04345703
38729,6,4.0,-0.29345703
38730,14,4.928571,0.6351142
38731,6,3.6666667,-0.6267903
38732,5,5.0,0.70654297
38733,13,5.0,0.70654297
38734,10,4.5,0.20654297
38735,4,4.5,0.20654297
38736,23,3.3913043,-0.9021528
